#document-id	substitutions	insertions	deletions	matches	ref-count	prediction-count	SER	precision	recall	F1-score
11319941	5.3356	162	91	7.6644	104	175	2.4840	0.0438	0.0737	0.0549
17029558	6.0827	72	70	3.9173	80	82	1.8510	0.0478	0.0490	0.0484
14691534	0.0000	28	24	2.0000	26	30	2.0000	0.0667	0.0769	0.0714
17503968	0.8421	18	148	0.1579	149	19	1.1197	0.0083	0.0011	0.0019
11604102	2.6117	18	19	2.3883	24	23	1.6505	0.1038	0.0995	0.1016
17465682	0.9441	9	63	0.0559	64	10	1.1398	0.0056	0.0009	0.0015
15328538	0.0000	18	9	0.0000	9	18	3.0000	0.0000	0.0000	0.0000
16027110	0.0000	18	5	0.0000	5	18	4.6000	0.0000	0.0000	0.0000
16968134	0.4167	47	35	3.5833	39	51	2.1132	0.0703	0.0919	0.0796
14624252	6.4353	84	228	6.5647	241	97	1.3213	0.0677	0.0272	0.0388
17206865	3.2768	55	49	2.7232	55	61	1.9505	0.0446	0.0495	0.0470
15018652	2.0171	96	46	5.9829	54	104	2.6670	0.0575	0.1108	0.0757
16611361	0.6624	15	19	0.3376	20	16	1.7331	0.0211	0.0169	0.0188
15784609	0.0000	21	44	2.0000	46	23	1.4130	0.0870	0.0435	0.0580
16410827	19.5818	131	111	17.4182	148	168	1.7674	0.1037	0.1177	0.1102
15238161	0.0000	63	154	3.0000	157	66	1.3822	0.0455	0.0191	0.0269
17201918	0.3750	16	58	0.6250	59	17	1.2606	0.0368	0.0106	0.0164
15850489	0.9108	2	7	1.0892	9	4	1.1012	0.2723	0.1210	0.1676
17565376	1.7155	17	81	1.2845	84	20	1.1871	0.0642	0.0153	0.0247
15560850	0.0000	1	5	0.0000	5	1	1.2000	0.0000	0.0000	0.0000
15619330	0.9728	28	41	3.0272	45	32	1.5550	0.0946	0.0673	0.0786
15882093	0.0000	110	169	9.0000	178	119	1.5674	0.0756	0.0506	0.0606
TOTAL	52.1802	1029	1476	72.8198	1601	1154	1.5972	0.0631	0.0455	0.0529
